0	9.20381e-53	1.1757e-50	1.35892e-48	1.42123e-46	1.34494e-44	1.15163e-42	8.92268e-41	6.25528e-39	3.96798e-37	2.27752e-35	1.18284e-33	5.55851e-32	2.36354e-30	9.09364e-29	3.1658e-27	9.97239e-26	2.8424e-24	7.33065e-23	1.71069e-21	3.61217e-20	6.9014e-19	1.1931e-17	1.86632e-16	2.6416e-15	3.38312e-14	3.92048e-13	4.11085e-12	3.90026e-11	3.34832e-10	2.60094e-09	1.82812e-08	1.16265e-07	6.6906e-07	3.48378e-06	1.64137e-05	6.99736e-05	0.000269918	0.000942106	0.00297535	0.00850252	0.0219851	0.0514373	0.108893	0.208588	0.361536	0.567002	0.804614	1.03315	1.20034	1.26189	1.20034	1.03315	0.804614	0.567002	0.361536	0.208588	0.108893	0.0514373	0.0219851	0.00850252	0.00297535	0.000942106	0.000269918	6.99736e-05	1.64137e-05	3.48378e-06	6.6906e-07	1.16265e-07	1.82812e-08	2.60094e-09	3.34832e-10	3.90026e-11	4.11085e-12	3.92048e-13	3.38312e-14	2.6416e-15	1.86632e-16	1.1931e-17	6.9014e-19	3.61217e-20	1.71069e-21	7.33065e-23	2.8424e-24	9.97239e-26	3.1658e-27	9.09364e-29	2.36354e-30	5.55851e-32	1.18284e-33	2.27752e-35	3.96798e-37	6.25528e-39	8.92268e-41	1.15163e-42	1.34494e-44	1.42123e-46	1.35892e-48	1.1757e-50	9.20381e-53	0	
0	5.87849e-51	6.79507e-49	7.10673e-47	6.72539e-45	5.75888e-43	4.46201e-41	3.12822e-39	1.98443e-37	1.13907e-35	5.91617e-34	2.78039e-32	1.18236e-30	4.5496e-29	1.58408e-27	4.99074e-26	1.42278e-24	3.67031e-23	8.56764e-22	1.80975e-20	3.45925e-19	5.98356e-18	9.36611e-17	1.32676e-15	1.70089e-14	1.97345e-13	2.07234e-12	1.96973e-11	1.69471e-10	1.31997e-09	9.30802e-09	5.9433e-08	3.4367e-07	1.80002e-06	8.54139e-06	3.67287e-05	0.000143166	0.00050604	0.00162264	0.00472231	0.0124802	0.0299699	0.0654389	0.130013	0.235215	0.387795	0.583075	0.800074	1.00248	1.14752	1.20034	1.14752	1.00248	0.800074	0.583075	0.387795	0.235215	0.130013	0.0654389	0.0299699	0.0124802	0.00472231	0.00162264	0.00050604	0.000143166	3.67287e-05	8.54139e-06	1.80002e-06	3.4367e-07	5.9433e-08	9.30802e-09	1.31997e-09	1.69471e-10	1.96973e-11	2.07234e-12	1.97345e-13	1.70089e-14	1.32676e-15	9.36611e-17	5.98356e-18	3.45925e-19	1.80975e-20	8.56764e-22	3.67031e-23	1.42278e-24	4.99074e-26	1.58408e-27	4.5496e-29	1.18236e-30	2.78039e-32	5.91617e-34	1.13907e-35	1.98443e-37	3.12822e-39	4.46201e-41	5.75888e-43	6.72539e-45	7.10673e-47	6.79507e-49	5.87849e-51	0	
0	3.39754e-49	3.55366e-47	3.36304e-45	2.87979e-43	2.23134e-41	1.5644e-39	9.9244e-38	5.69692e-36	2.95908e-34	1.39077e-32	5.91476e-31	2.27619e-29	7.92631e-28	2.49764e-26	7.12184e-25	1.83765e-23	4.29094e-22	9.06711e-21	1.73391e-19	3.00083e-18	4.70035e-17	6.66374e-16	8.55129e-15	9.93357e-14	1.04467e-12	9.94734e-12	8.57719e-11	6.69835e-10	4.73874e-09	3.03765e-08	1.76489e-07	9.29728e-07	4.44253e-06	1.92644e-05	7.58536e-05	0.000271384	0.000882901	0.00261418	0.00705142	0.0173461	0.0389595	0.0799914	0.150327	0.258904	0.409145	0.593934	0.792777	0.973795	1.10141	1.14752	1.10141	0.973795	0.792777	0.593934	0.409145	0.258904	0.150327	0.0799914	0.0389595	0.0173461	0.00705142	0.00261418	0.000882901	0.000271384	7.58536e-05	1.92644e-05	4.44253e-06	9.29728e-07	1.76489e-07	3.03765e-08	4.73874e-09	6.69835e-10	8.57719e-11	9.94734e-12	1.04467e-12	9.93357e-14	8.55129e-15	6.66374e-16	4.70035e-17	3.00083e-18	1.73391e-19	9.06711e-21	4.29094e-22	1.83765e-23	7.12184e-25	2.49764e-26	7.92631e-28	2.27619e-29	5.91476e-31	1.39077e-32	2.95908e-34	5.69692e-36	9.9244e-38	1.5644e-39	2.23134e-41	2.87979e-43	3.36304e-45	3.55366e-47	3.39754e-49	0	
0	1.77683e-47	1.68169e-45	1.44008e-43	1.11584e-41	7.82342e-40	4.96332e-38	2.84924e-36	1.48003e-34	6.95668e-33	2.95886e-31	1.13879e-29	3.96611e-28	1.24996e-26	3.56488e-25	9.20075e-24	2.14903e-22	4.54274e-21	8.69101e-20	1.50495e-18	2.35885e-17	3.34687e-16	4.29915e-15	5.00011e-14	5.26612e-13	5.02334e-12	4.34083e-11	3.39891e-10	2.41226e-09	1.55232e-08	9.0614e-08	4.80052e-07	2.30951e-06	1.0097e-05	4.01481e-05	0.000145324	0.000479377	0.00144278	0.00396716	0.00998014	0.0230055	0.0486687	0.0946431	0.169448	0.279736	0.426419	0.600961	0.783864	0.947094	1.06066	1.10141	1.06066	0.947094	0.783864	0.600961	0.426419	0.279736	0.169448	0.0946431	0.0486687	0.0230055	0.00998014	0.00396716	0.00144278	0.000479377	0.000145324	4.01481e-05	1.0097e-05	2.30951e-06	4.80052e-07	9.0614e-08	1.55232e-08	2.41226e-09	3.39891e-10	4.34083e-11	5.02334e-12	5.26612e-13	5.00011e-14	4.29915e-15	3.34687e-16	2.35885e-17	1.50495e-18	8.69101e-20	4.54274e-21	2.14903e-22	9.20075e-24	3.56488e-25	1.24996e-26	3.96611e-28	1.13879e-29	2.95886e-31	6.95668e-33	1.48003e-34	2.84924e-36	4.96332e-38	7.82342e-40	1.11584e-41	1.44008e-43	1.68169e-45	1.77683e-47	0	
0	8.40844e-46	7.20126e-44	5.58004e-42	3.91243e-40	2.48222e-38	1.42501e-36	7.40265e-35	3.47977e-33	1.48017e-31	5.69743e-30	1.98454e-28	6.2555e-27	1.78443e-25	4.60662e-24	1.0763e-22	2.27597e-21	4.35625e-20	7.54745e-19	1.18377e-17	1.68096e-16	2.16137e-15	2.51679e-14	2.65456e-13	2.53667e-12	2.19674e-11	1.72457e-10	1.22783e-09	7.93153e-09	4.65131e-08	2.47788e-07	1.20006e-06	5.28855e-06	2.12288e-05	7.77107e-05	0.000259763	0.000794053	0.00222327	0.00571146	0.0134863	0.0293244	0.0588243	0.109058	0.187189	0.297933	0.440348	0.605142	0.774027	0.92226	1.02425	1.06066	1.02425	0.92226	0.774027	0.605142	0.440348	0.297933	0.187189	0.109058	0.0588243	0.0293244	0.0134863	0.00571146	0.00222327	0.000794053	0.000259763	7.77107e-05	2.12288e-05	5.28855e-06	1.20006e-06	2.47788e-07	4.65131e-08	7.93153e-09	1.22783e-09	1.72457e-10	2.19674e-11	2.53667e-12	2.65456e-13	2.51679e-14	2.16137e-15	1.68096e-16	1.18377e-17	7.54745e-19	4.35625e-20	2.27597e-21	1.0763e-22	4.60662e-24	1.78443e-25	6.2555e-27	1.98454e-28	5.69743e-30	1.48017e-31	3.47977e-33	7.40265e-35	1.42501e-36	2.48222e-38	3.91243e-40	5.58004e-42	7.20126e-44	8.40844e-46	0	
0	3.60063e-44	2.79044e-42	1.95658e-40	1.24139e-38	7.12702e-37	3.70257e-35	1.7406e-33	7.40456e-32	2.85045e-30	9.93009e-29	3.1306e-27	8.93205e-26	2.30644e-24	5.39041e-23	1.14029e-21	2.18351e-20	3.7851e-19	5.94062e-18	8.44255e-17	1.0866e-15	1.2668e-14	1.33809e-13	1.28092e-12	1.11164e-11	8.74969e-11	6.249e-10	4.05199e-09	2.38705e-08	1.2786e-07	6.23288e-07	2.76817e-06	1.12144e-05	4.14996e-05	0.000140496	0.000435882	0.00124152	0.00325276	0.00785479	0.0175179	0.0361553	0.0691913	0.123007	0.203496	0.313769	0.451538	0.607188	0.763701	0.89914	0.991457	1.02425	0.991457	0.89914	0.763701	0.607188	0.451538	0.313769	0.203496	0.123007	0.0691913	0.0361553	0.0175179	0.00785479	0.00325276	0.00124152	0.000435882	0.000140496	4.14996e-05	1.12144e-05	2.76817e-06	6.23288e-07	1.2786e-07	2.38705e-08	4.05199e-09	6.249e-10	8.74969e-11	1.11164e-11	1.28092e-12	1.33809e-13	1.2668e-14	1.0866e-15	8.44255e-17	5.94062e-18	3.7851e-19	2.18351e-20	1.14029e-21	5.39041e-23	2.30644e-24	8.93205e-26	3.1306e-27	9.93009e-29	2.85045e-30	7.40456e-32	1.7406e-33	3.70257e-35	7.12702e-37	1.24139e-38	1.95658e-40	2.79044e-42	3.60063e-44	0	
0	1.39522e-42	9.78468e-41	6.20833e-39	3.56449e-37	1.8519e-35	8.70654e-34	3.70413e-32	1.4261e-30	4.96874e-29	1.56672e-27	4.47099e-26	1.15479e-24	2.69967e-23	5.71298e-22	1.09445e-20	1.89825e-19	2.98123e-18	4.2402e-17	5.46272e-16	6.37621e-15	6.74476e-14	6.46793e-13	5.62513e-12	4.43889e-11	3.18008e-10	2.06975e-09	1.22477e-08	6.59558e-08	3.23579e-07	1.44801e-06	5.91886e-06	2.21339e-05	7.58551e-05	0.000238691	0.000691006	0.00184432	0.00454815	0.0103854	0.0220051	0.0433546	0.0795811	0.136344	0.218388	0.327517	0.460478	0.607619	0.753164	0.877579	0.961696	0.991457	0.961696	0.877579	0.753164	0.607619	0.460478	0.327517	0.218388	0.136344	0.0795811	0.0433546	0.0220051	0.0103854	0.00454815	0.00184432	0.000691006	0.000238691	7.58551e-05	2.21339e-05	5.91886e-06	1.44801e-06	3.23579e-07	6.59558e-08	1.22477e-08	2.06975e-09	3.18008e-10	4.43889e-11	5.62513e-12	6.46793e-13	6.74476e-14	6.37621e-15	5.46272e-16	4.2402e-17	2.98123e-18	1.89825e-19	1.09445e-20	5.71298e-22	2.69967e-23	1.15479e-24	4.47099e-26	1.56672e-27	4.96874e-29	1.4261e-30	3.70413e-32	8.70654e-34	1.8519e-35	3.56449e-37	6.20833e-39	9.78468e-41	1.39522e-42	0	
0	4.89234e-41	3.10486e-39	1.78273e-37	9.26263e-36	4.35505e-34	1.85299e-32	7.13484e-31	2.48622e-29	7.84075e-28	2.23798e-26	5.78176e-25	1.35207e-23	2.86226e-22	5.48574e-21	9.51983e-20	1.49609e-18	2.12959e-17	2.74627e-16	3.2093e-15	3.39969e-14	3.26585e-13	2.84629e-12	2.25179e-11	1.61817e-10	1.05707e-09	6.28285e-09	3.40128e-08	1.67913e-07	7.56985e-07	3.12122e-06	1.1791e-05	4.0887e-05	0.000130412	0.00038343	0.0010415	0.00261958	0.00611484	0.0132766	0.02687	0.0507931	0.0898491	0.148985	0.23193	0.339433	0.467568	0.606821	0.742599	0.85743	0.934518	0.961696	0.934518	0.85743	0.742599	0.606821	0.467568	0.339433	0.23193	0.148985	0.0898491	0.0507931	0.02687	0.0132766	0.00611484	0.00261958	0.0010415	0.00038343	0.000130412	4.0887e-05	1.1791e-05	3.12122e-06	7.56985e-07	1.67913e-07	3.40128e-08	6.28285e-09	1.05707e-09	1.61817e-10	2.25179e-11	2.84629e-12	3.26585e-13	3.39969e-14	3.2093e-15	2.74627e-16	2.12959e-17	1.49609e-18	9.51983e-20	5.48574e-21	2.86226e-22	1.35207e-23	5.78176e-25	2.23798e-26	7.84075e-28	2.48622e-29	7.13484e-31	1.85299e-32	4.35505e-34	9.26263e-36	1.78273e-37	3.10486e-39	4.89234e-41	0	
0	1.55243e-39	8.91611e-38	4.63287e-36	2.17842e-34	9.26958e-33	3.5696e-31	1.24404e-29	3.92394e-28	1.12023e-26	2.8948e-25	6.77154e-24	1.43402e-22	2.74963e-21	4.77423e-20	7.50786e-19	1.06956e-17	1.38061e-16	1.6153e-15	1.71358e-14	1.64897e-13	1.44014e-12	1.14222e-11	8.23315e-11	5.39793e-10	3.22233e-09	1.75349e-08	8.70981e-08	3.95499e-07	1.64457e-06	6.27397e-06	2.20041e-05	7.11016e-05	0.000212159	0.000585959	0.00150151	0.00357817	0.00794809	0.0164924	0.0320348	0.0583595	0.0998888	0.16089	0.244209	0.349749	0.473127	0.605084	0.732126	0.838559	0.909563	0.934518	0.909563	0.838559	0.732126	0.605084	0.473127	0.349749	0.244209	0.16089	0.0998888	0.0583595	0.0320348	0.0164924	0.00794809	0.00357817	0.00150151	0.000585959	0.000212159	7.11016e-05	2.20041e-05	6.27397e-06	1.64457e-06	3.95499e-07	8.70981e-08	1.75349e-08	3.22233e-09	5.39793e-10	8.23315e-11	1.14222e-11	1.44014e-12	1.64897e-13	1.71358e-14	1.6153e-15	1.38061e-16	1.06956e-17	7.50786e-19	4.77423e-20	2.74963e-21	1.43402e-22	6.77154e-24	2.8948e-25	1.12023e-26	3.92394e-28	1.24404e-29	3.5696e-31	9.26958e-33	2.17842e-34	4.63287e-36	8.91611e-38	1.55243e-39	0	
0	4.45806e-38	2.31721e-36	1.08965e-34	4.63711e-33	1.78589e-31	6.22483e-30	1.96376e-28	5.60738e-27	1.44936e-25	3.39137e-24	7.18459e-23	1.3782e-21	2.39428e-20	3.76768e-19	5.37165e-18	6.9406e-17	8.12998e-16	8.63692e-15	8.32562e-14	7.28639e-13	5.79356e-12	4.18858e-11	2.75607e-10	1.65233e-09	9.03736e-09	4.51602e-08	2.06517e-07	8.65832e-07	3.33473e-06	1.18243e-05	3.86878e-05	0.000117081	0.00032853	0.000856832	0.00208206	0.0047248	0.0100353	0.0199915	0.037426	0.0659618	0.109625	0.172049	0.255319	0.358668	0.477416	0.602626	0.721821	0.820844	0.886538	0.909563	0.886538	0.820844	0.721821	0.602626	0.477416	0.358668	0.255319	0.172049	0.109625	0.0659618	0.037426	0.0199915	0.0100353	0.0047248	0.00208206	0.000856832	0.00032853	0.000117081	3.86878e-05	1.18243e-05	3.33473e-06	8.65832e-07	2.06517e-07	4.51602e-08	9.03736e-09	1.65233e-09	2.75607e-10	4.18858e-11	5.79356e-12	7.28639e-13	8.32562e-14	8.63692e-15	8.12998e-16	6.9406e-17	5.37165e-18	3.76768e-19	2.39428e-20	1.3782e-21	7.18459e-23	3.39137e-24	1.44936e-25	5.60738e-27	1.96376e-28	6.22483e-30	1.78589e-31	4.63711e-33	1.08965e-34	2.31721e-36	4.45806e-38	0	
